Date,Time,bug_type,bug_name,Sequence Number,Host,IP Address,URL,Action,Response Code,Content Type,Content Encoding,CDN Provider,Connect Time,Time to Load (ms),Time to First Byte (ms),Real Start Time (ms),Start Time (ms),End Time (ms),Full Time to Load (ms),DNS Time,DNS Start,DNS End,SSL Time,SSL Negotiation Start,SSL Negotiation End,Connect Start,Connect End,Object Size,Bytes In,Bytes Out,Image Total Bytes,Initiator,Initiator Line,Expires,Cached,Cookie Count(out)
07/08/2015,10:45:38,-,-,1,prnewswire.com,208.80.56.11,/,GET,301,text/plain,gzip,,-1,128,128,,400,528,,-1,0,282,-1,0,0,282,400,26,410,351,0,,,,0,
07/08/2015,10:45:38,-,-,2,www.prnewswire.com,2.21.243.57,/,GET,200,text/html,gzip,Akamai,-1,107,47,,736,843,,-1,529,705,-1,0,0,705,736,36920,37203,355,0,,,,0,
07/08/2015,10:45:38,-,-,3,www.prnewswire.com,2.21.243.57,/includes/7e3b4fcd47da5c5b4d3efcf1a8bf105a/ekko-lightbox.css,GET,200,text/css,gzip,Akamai,-1,33,33,,829,862,,-1,0,0,-1,0,0,705,737,489,847,395,0,http://www.prnewswire.com/,81,"Wed, 08 Jul 2015 17:20:26 GMT",0,
07/08/2015,10:45:38,-,-,4,www.prnewswire.com,2.21.243.57,/includes/257b3ae704203290dafe373cff6f9895/bootstrap.css,GET,200,text/css,gzip,Akamai,-1,84,49,,844,928,,-1,0,0,-1,0,0,0,0,30051,30411,391,0,http://www.prnewswire.com/,81,"Wed, 08 Jul 2015 15:52:32 GMT",0,
07/08/2015,10:45:38,-,-,5,www.prnewswire.com,2.21.243.57,/includes/540ffb629c4ec1411b494dc40de7f908/slick.css,GET,200,text/css,gzip,Akamai,-1,74,74,,858,932,,-1,0,0,-1,0,0,827,858,1221,1580,387,0,http://www.prnewswire.com/,81,"Wed, 08 Jul 2015 18:43:59 GMT",0,
07/08/2015,10:45:38,-,-,6,www.prnewswire.com,2.21.243.57,/includes/8c084b81b6ea80c86024beb1a436b61a/prnr_flexslider.css,GET,200,text/css,gzip,Akamai,-1,77,75,,859,936,,-1,0,0,-1,0,0,825,858,1992,2351,397,0,http://www.prnewswire.com/,81,"Wed, 08 Jul 2015 15:29:36 GMT",0,
07/08/2015,10:45:38,-,-,7,www.prnewswire.com,2.21.243.57,/includes/0e4ba9b41a6c3ec61c11b5d52ac9c671/left-shifty-nav.css,GET,200,text/css,gzip,Akamai,-1,83,78,,859,942,,-1,0,0,-1,0,0,826,858,2367,2726,397,0,http://www.prnewswire.com/,81,"Wed, 08 Jul 2015 19:07:27 GMT",0,
07/08/2015,10:45:38,-,-,8,www.prnewswire.com,2.21.243.57,/includes/fd2e7ec3da940949ee212dd4986de558/datepicker.css,GET,200,text/css,gzip,Akamai,-1,97,84,,859,956,,-1,0,0,-1,0,0,826,858,2340,2699,392,0,http://www.prnewswire.com/,81,"Wed, 08 Jul 2015 13:39:46 GMT",0,
07/08/2015,10:45:38,-,-,9,www.prnewswire.com,2.21.243.57,/includes/62427dc550218d5cc15c9c5090290090/bootstrap-formhelpers.min.css,GET,200,text/css,gzip,Akamai,-1,57,50,,899,956,,-1,0,0,-1,0,0,0,0,4617,4976,407,0,http://www.prnewswire.com/,81,"Thu, 09 Jul 2015 07:13:11 GMT",0,
07/08/2015,10:45:38,-,-,10,www.prnewswire.com,2.21.243.57,/includes/41afb9a2b237ffd6a121938e2f91e5c0/shifty.js,GET,200,text/javascript,gzip,Akamai,-1,90,90,,929,1019,,-1,0,0,-1,0,0,0,0,716,1081,372,0,http://www.prnewswire.com/,88,"Wed, 08 Jul 2015 15:05:39 GMT",0,
