Date,Time,bug_type,bug_name,Sequence Number,Host,IP Address,URL,Action,Response Code,Content Type,Content Encoding,CDN Provider,Connect Time,Time to Load (ms),Time to First Byte (ms),Real Start Time (ms),Start Time (ms),End Time (ms),Full Time to Load (ms),DNS Time,DNS Start,DNS End,SSL Time,SSL Negotiation Start,SSL Negotiation End,Connect Start,Connect End,Object Size,Bytes In,Bytes Out,Image Total Bytes,Initiator,Initiator Line,Expires,Cached,Cookie Count(out)
07/08/2015,09:22:15,-,-,1,cnbc.com,207.223.6.19,/,GET,301,,,,-1,110,110,,175,285,,-1,0,68,-1,0,0,68,174,0,123,345,0,,,,0,
07/08/2015,09:22:15,-,-,2,www.cnbc.com,207.223.6.19,/,GET,302,,,,-1,110,110,,469,579,,-1,287,359,-1,0,0,359,469,0,148,349,0,,,,0,
07/08/2015,09:22:15,-,-,3,www.cnbc.com,207.223.6.19,/id/100746255?region=world,GET,200,text/html,gzip,,-1,2132,1490,,582,2714,,-1,0,0,-1,0,0,359,470,40670,40939,374,0,,,,0,
07/08/2015,09:22:15,-,-,4,www.cnbc.com,207.223.6.19,/staticcontent/partner_experience.js?vn=156,GET,200,application/x-javascript,gzip,,-1,163,163,,2105,2268,,-1,0,0,-1,0,0,581,689,1197,1521,376,0,http://www.cnbc.com/id/100746255?region=world,50,"Wed, 08 Jul 2015 23:21:36 GMT",0,
07/08/2015,09:22:15,-,-,5,www.cnbc.com,207.223.6.19,/staticcontent/global.2.css?vn=151,GET,200,text/css,gzip,,-1,2834,115,,2265,5099,,-1,0,0,-1,0,0,2105,2265,156909,157234,382,0,http://www.cnbc.com/id/100746255?region=world,53,"Wed, 08 Jul 2015 23:21:37 GMT",0,
07/08/2015,09:22:15,analytics,ChartBeat,6,static.chartbeat.com,172.229.182.90,/js/chartbeat_mab.js,GET,200,application/x-javascript,gzip,Akamai,-1,47,39,,2302,2349,,-1,2105,2269,-1,0,0,2269,2302,5382,5706,361,0,http://www.cnbc.com/id/100746255?region=world,36,,0,
07/08/2015,09:22:15,-,-,7,fm.cnbc.com,207.223.6.20,/applications/cnbc.com/resources/files/2012/08/08/cnbc-global-css.5_0.css?vn=1435618867,GET,200,text/css,gzip,,-1,237,120,,2382,2619,,-1,2105,2268,-1,0,0,2269,2382,5448,5776,434,0,http://www.cnbc.com/id/100746255?region=world,61,"Mon, 13 Jul 2015 23:01:08 GMT",0,
07/08/2015,09:22:15,-,-,8,www.nbcudigitaladops.com,23.32.8.170,/hosted/global_header.js,GET,200,application/x-javascript,gzip,Akamai,-1,42,42,,2428,2470,,-1,2247,2397,-1,0,0,2397,2428,1115,1406,369,0,http://www.cnbc.com/id/100746255?region=world,215,,0,
07/08/2015,09:22:15,-,-,9,fm.cnbc.com,207.223.6.20,/applications/cnbc.com/staticcontent/img/cnbc-hdr-logo2.png,GET,200,image/png,,,-1,343,117,,2457,2800,,-1,0,0,-1,0,0,2350,2457,9511,9816,408,0,http://www.cnbc.com/id/100746255?region=world,238,"Thu, 09 Jul 2015 23:21:20 GMT",0,
07/08/2015,09:22:15,-,-,10,www.cnbc.com,207.223.6.19,/staticcontent/jquery-global.js?vn=156,GET,200,application/x-javascript,gzip,,-1,902,113,,2708,3610,,-1,0,0,-1,0,0,0,0,35405,35730,389,0,http://www.cnbc.com/id/100746255?region=world,1252,"Wed, 08 Jul 2015 23:21:35 GMT",0,
